"user_id","subscription_plan","subscription_date","plan_change_date","new_subscription_plan","last_active_date","city_tier","age_group"
"UIDLC6cbce547731","Free","2024-10-03",\N,\N,"2024-10-25","Tier 2","18-24"
"UIDLC6cbd1b0f5b6","Free","2024-10-16",\N,\N,\N,"Tier 2","45+"
"UIDLC6cbd78abc90","Basic","2024-11-08",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cbde4a8016","Basic","2024-11-13",\N,\N,"2024-12-10","Tier 3","35-44"
"UIDLC6cbdeb74549","Free","2024-11-10",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cbded3c298","Premium","2024-10-11","2024-11-11","Basic",\N,"Tier 1","18-24"
"UIDLC6cbe34c09f5","Basic","2024-08-02",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cbe628addf","Free","2024-10-03",\N,\N,"2024-11-01","Tier 3","35-44"
"UIDLC6cbe92cb172","Basic","2024-09-30",\N,\N,\N,"Tier 3","35-44"
"UIDLC6cbea788fd8","Free","2024-11-29",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cbef6d7620","Basic","2024-06-22",\N,\N,"2024-07-30","Tier 2","35-44"
"UIDLC6cbf272f5bf","Free","2024-06-30",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cbf4334df2","Free","2024-10-18",\N,\N,"2024-12-03","Tier 2","25-34"
"UIDLC6cbf9c1e1df","Free","2024-05-22",\N,\N,"2024-07-03","Tier 3","18-24"
"UIDLC6cbfbdadf82","Free","2024-03-21",\N,\N,"2024-10-23","Tier 2","18-24"
"UIDLC6cbfdd2455c","Free","2024-10-10",\N,\N,"2024-11-04","Tier 2","25-34"
"UIDLC6cc0d4a1629","Basic","2024-10-27",\N,\N,\N,"Tier 3","35-44"
"UIDLC6cc0e24fcac","Free","2024-07-10",\N,\N,"2024-08-24","Tier 2","35-44"
"UIDLC6cc1ad573ab","Free","2024-11-08",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cc1b335891","Free","2024-01-29",\N,\N,"2024-03-24","Tier 3","18-24"
"UIDLC6cc23beabfc","Free","2024-09-17",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cc278ef067","Free","2024-11-10",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cc3ca59c5a","Premium","2024-11-26",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cc3e8fd7ff","Free","2024-02-22",\N,\N,"2024-07-21","Tier 3","18-24"
"UIDLC6cc40ffa9db","Premium","2024-06-29",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cc42e07552","Free","2024-08-02",\N,\N,\N,"Tier 1","18-24"
"UIDLC6cc45b297ae","Free","2024-04-11",\N,\N,"2024-05-19","Tier 1","18-24"
"UIDLC6cc462da913","Free","2024-06-10",\N,\N,"2024-07-16","Tier 3","25-34"
"UIDLC6cc4e7a4c15","Premium","2024-09-30","2024-10-30","Free",\N,"Tier 2","25-34"
"UIDLC6cc4ede1c1b","Basic","2024-10-29",\N,\N,\N,"Tier 1","18-24"
"UIDLC6cc4fae4069","Basic","2024-09-02",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cc546a82fe","Free","2024-10-04",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cc5a911385","Free","2024-08-19",\N,\N,"2024-10-14","Tier 3","35-44"
"UIDLC6cc6158d73d","Basic","2024-11-18",\N,\N,"2024-12-13","Tier 1","35-44"
"UIDLC6cc632d35f5","Basic","2024-09-15",\N,\N,\N,"Tier 1","18-24"
"UIDLC6cc69f77a3c","Free","2024-11-06",\N,\N,\N,"Tier 1","25-34"
"UIDLC6cc6ea626f0","Basic","2024-09-29","2024-12-29","Premium",\N,"Tier 2","45+"
"UIDLC6cc70e49c03","Free","2024-11-25",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cc779fbd95","Free","2024-11-06",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cc79592ace","Free","2024-10-15",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cc7c750eab","Free","2024-10-05",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cc7fa2019d","Free","2024-11-18",\N,\N,\N,"Tier 3","35-44"
"UIDLC6cc8097fbbc","Premium","2024-09-23",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cc8637777b","Free","2024-09-05",\N,\N,"2024-10-20","Tier 3","35-44"
"UIDLC6cc8cffbde6","Free","2024-07-28",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cc98784119","Free","2024-07-29",\N,\N,"2024-10-07","Tier 1","35-44"
"UIDLC6cc9c20aac1","Basic","2024-08-23","2024-10-23","Free",\N,"Tier 1","35-44"
"UIDLC6cca46de90c","Free","2024-10-05",\N,\N,"2024-11-02","Tier 3","18-24"
"UIDLC6ccb60ab9cc","Basic","2024-11-28",\N,\N,\N,"Tier 2","35-44"
"UIDLC6ccb77b936c","Free","2024-07-31",\N,\N,"2024-11-22","Tier 2","18-24"
"UIDLC6ccd136f89d","Free","2024-10-19",\N,\N,\N,"Tier 2","35-44"
"UIDLC6ccd5c00d4a","Free","2024-05-31",\N,\N,\N,"Tier 3","25-34"
"UIDLC6ccdeb95a83","Premium","2024-02-01",\N,\N,"2024-04-09","Tier 2","18-24"
"UIDLC6cce063bb41","Premium","2024-10-18",\N,\N,\N,"Tier 3","18-24"
"UIDLC6ccf75efa66","Free","2024-07-15",\N,\N,"2024-09-01","Tier 3","18-24"
"UIDLC6ccfa01fd68","Free","2024-05-28",\N,\N,"2024-07-13","Tier 3","35-44"
"UIDLC6ccffca8a5c","Basic","2024-09-14",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cd008d6d49","Basic","2024-11-19",\N,\N,\N,"Tier 3","35-44"
"UIDLC6cd016943e5","Free","2024-10-13",\N,\N,"2024-11-10","Tier 1","18-24"
"UIDLC6cd147b4df1","Free","2024-09-21",\N,\N,"2024-11-18","Tier 2","18-24"
"UIDLC6cd1983bb7f","Premium","2024-08-05",\N,\N,\N,"Tier 1","25-34"
"UIDLC6cd1f2ec811","Free","2024-11-27",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cd202f90eb","Basic","2024-09-22",\N,\N,"2024-10-31","Tier 2","18-24"
"UIDLC6cd2a95a7d0","Free","2024-02-08",\N,\N,"2024-05-07","Tier 3","45+"
"UIDLC6cd3036b3bc","Free","2024-11-17",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cd3abaca54","Basic","2024-10-25",\N,\N,\N,"Tier 1","25-34"
"UIDLC6cd3c17c1b4","Premium","2024-01-07",\N,\N,"2024-07-25","Tier 2","18-24"
"UIDLC6cd3c709d1d","Basic","2024-02-07",\N,\N,"2024-03-24","Tier 2","18-24"
"UIDLC6cd40a8756e","Premium","2024-05-23","2024-07-23","Free",\N,"Tier 1","25-34"
"UIDLC6cd455ca8f2","Free","2024-07-28",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cd4c50668c","Premium","2024-10-16","2024-11-16","Free",\N,"Tier 2","35-44"
"UIDLC6cd545a9544","Free","2024-10-22",\N,\N,\N,"Tier 3","45+"
"UIDLC6cd58ca387a","Free","2024-09-23",\N,\N,"2024-10-25","Tier 3","25-34"
"UIDLC6cd5a4e2d95","Premium","2024-01-30",\N,\N,"2024-08-30","Tier 1","18-24"
"UIDLC6cd6385af43","Free","2024-06-03",\N,\N,"2024-09-15","Tier 3","18-24"
"UIDLC6cd6ac8c2b9","Free","2024-10-27",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cd73824448","Free","2024-09-01",\N,\N,\N,"Tier 1","45+"
"UIDLC6cd76732962","Free","2024-07-28",\N,\N,"2024-09-20","Tier 3","25-34"
"UIDLC6cd7d52d45d","Free","2024-08-22",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cd8734f5d3","Free","2024-04-30",\N,\N,"2024-08-03","Tier 1","35-44"
"UIDLC6cd9be8c082","Premium","2024-04-27",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cdaf2703bb","Free","2024-05-30",\N,\N,"2024-09-26","Tier 1","35-44"
"UIDLC6cdb3696ae6","Premium","2024-09-25",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cdba303c9b","Basic","2024-11-28","2024-12-28","Free",\N,"Tier 3","25-34"
"UIDLC6cdc973e8e2","Free","2024-07-30",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cdd06cc6f2","Basic","2024-05-12","2024-07-12","Free",\N,"Tier 2","18-24"
"UIDLC6cddbc4a0ba","Basic","2024-07-25",\N,\N,"2024-10-04","Tier 3","45+"
"UIDLC6cddc7b9af8","Free","2024-10-27",\N,\N,"2024-11-22","Tier 2","25-34"
"UIDLC6cdde9ca5d2","Premium","2024-06-02",\N,\N,"2024-07-18","Tier 2","18-24"
"UIDLC6cddfce48e7","Free","2024-05-31",\N,\N,"2024-07-09","Tier 1","35-44"
"UIDLC6cde1afedec","Free","2024-05-19",\N,\N,"2024-09-16","Tier 3","18-24"
"UIDLC6cde3e9aca8","Basic","2024-05-21","2024-07-21","Free",\N,"Tier 1","25-34"
"UIDLC6cde7ea4c3a","Free","2024-09-16",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cdea57df64","Basic","2024-08-26",\N,\N,\N,"Tier 1","18-24"
"UIDLC6cdf976e775","Basic","2024-11-29",\N,\N,\N,"Tier 2","18-24"
"UIDLC6ce0610a06d","Premium","2024-11-17",\N,\N,\N,"Tier 3","25-34"
"UIDLC6ce0c0a705d","Free","2024-02-14",\N,\N,"2024-03-21","Tier 3","35-44"
"UIDLC6ce10810cef","Basic","2024-08-27",\N,\N,\N,"Tier 2","25-34"
"UIDLC6ce12a80a1e","Free","2024-09-15",\N,\N,"2024-10-31","Tier 3","18-24"
"UIDLC6ce1d8faa39","Free","2024-06-13",\N,\N,"2024-07-25","Tier 3","35-44"
"UIDLC6ce225399c4","Basic","2024-02-26",\N,\N,\N,"Tier 1","35-44"
"UIDLC6ce257988ed","Free","2024-11-18",\N,\N,\N,"Tier 2","18-24"
"UIDLC6ce28426ab8","Free","2024-07-25",\N,\N,"2024-08-29","Tier 1","18-24"
"UIDLC6ce2f4a600e","Free","2024-11-28",\N,\N,"2024-12-19","Tier 2","25-34"
"UIDLC6ce323ac583","Free","2024-08-19",\N,\N,\N,"Tier 3","18-24"
"UIDLC6ce325c5bc4","Free","2024-10-25",\N,\N,"2024-11-16","Tier 3","35-44"
"UIDLC6ce36fb352c","Free","2024-09-15",\N,\N,"2024-11-06","Tier 3","18-24"
"UIDLC6ce43754d24","Free","2024-07-30",\N,\N,\N,"Tier 2","18-24"
"UIDLC6ce440e9ecd","Free","2024-03-11",\N,\N,"2024-08-28","Tier 3","18-24"
"UIDLC6ce442f9224","Free","2024-09-10",\N,\N,"2024-10-25","Tier 3","25-34"
"UIDLC6ce455d1113","Free","2024-04-13",\N,\N,"2024-06-05","Tier 3","45+"
"UIDLC6ce4eae5b86","Free","2024-10-07",\N,\N,"2024-11-03","Tier 2","25-34"
"UIDLC6ce521c56f8","Premium","2024-08-08","2024-10-08","Free",\N,"Tier 3","25-34"
"UIDLC6ce5ef69a7f","Free","2024-06-06",\N,\N,"2024-07-08","Tier 1","25-34"
"UIDLC6ce648a70a3","Premium","2024-03-05","2024-06-05","Basic",\N,"Tier 3","18-24"
"UIDLC6ce6713f93f","Free","2024-02-16",\N,\N,"2024-10-05","Tier 1","18-24"
"UIDLC6ce6c75d6c4","Free","2024-10-15",\N,\N,"2024-11-11","Tier 1","18-24"
"UIDLC6ce701b83a7","Premium","2024-07-27",\N,\N,\N,"Tier 2","18-24"
"UIDLC6ce72297aec","Free","2024-11-06",\N,\N,\N,"Tier 3","18-24"
"UIDLC6ce78dd77fe","Free","2024-09-17",\N,\N,"2024-10-27","Tier 3","25-34"
"UIDLC6ce82c949df","Free","2024-11-02",\N,\N,"2024-11-25","Tier 1","25-34"
"UIDLC6ce88df1735","Free","2024-09-05",\N,\N,"2024-10-15","Tier 3","35-44"
"UIDLC6ce8d320b74","Free","2024-01-01",\N,\N,"2024-05-09","Tier 3","25-34"
"UIDLC6ce8f85e995","Free","2024-11-24",\N,\N,"2024-12-16","Tier 3","18-24"
"UIDLC6ce909ba3f4","Basic","2024-11-24","2024-12-24","Free",\N,"Tier 1","25-34"
"UIDLC6ce9391b9f4","Basic","2024-10-26",\N,\N,\N,"Tier 2","18-24"
"UIDLC6ce97d0b0c4","Free","2024-04-29",\N,\N,"2024-06-21","Tier 1","35-44"
"UIDLC6ce9d61973c","Basic","2024-11-10",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cea2af9a96","Free","2024-04-15",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cea52f7b37","Premium","2024-08-01",\N,\N,"2024-09-23","Tier 2","18-24"
"UIDLC6cea6983acb","Free","2024-04-19",\N,\N,"2024-06-23","Tier 1","45+"
"UIDLC6ceabf7acdd","Free","2024-10-31",\N,\N,"2024-11-26","Tier 3","25-34"
"UIDLC6ceb23003b0","Basic","2024-04-12",\N,\N,"2024-09-12","Tier 2","18-24"
"UIDLC6cebb2faeb1","Free","2024-10-16","2024-11-16","Basic",\N,"Tier 1","18-24"
"UIDLC6cebc2f7c1c","Free","2024-08-20",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cebc6d992f","Free","2024-04-25",\N,\N,\N,"Tier 3","45+"
"UIDLC6cec422d9e3","Free","2024-11-02",\N,\N,"2024-11-23","Tier 3","25-34"
"UIDLC6cec5861550","Free","2024-10-03",\N,\N,"2024-10-30","Tier 1","18-24"
"UIDLC6cec712b7d6","Premium","2024-08-25","2024-10-25","Free",\N,"Tier 2","45+"
"UIDLC6ced0dd52a4","Premium","2024-09-25",\N,\N,\N,"Tier 3","25-34"
"UIDLC6ced3b0c74d","Free","2024-11-23",\N,\N,"2024-12-18","Tier 2","25-34"
"UIDLC6ced41a674c","Basic","2024-09-03",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cedb7dd0de","Free","2024-08-30",\N,\N,"2024-10-15","Tier 1","25-34"
"UIDLC6cee01b93fd","Free","2024-10-15",\N,\N,"2024-11-05","Tier 1","25-34"
"UIDLC6cee4908e59","Free","2024-09-28",\N,\N,"2024-11-25","Tier 3","35-44"
"UIDLC6ceea6e1249","Free","2024-08-25",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cefa1aa780","Free","2024-08-01",\N,\N,"2024-09-15","Tier 3","25-34"
"UIDLC6cefa310465","Free","2024-04-15",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cf077b4eea","Free","2024-11-01",\N,\N,\N,"Tier 1","45+"
"UIDLC6cf0b0e8199","Free","2024-08-17",\N,\N,"2024-09-29","Tier 2","18-24"
"UIDLC6cf0eb911ae","Free","2024-08-07",\N,\N,"2024-09-27","Tier 1","18-24"
"UIDLC6cf122cfdd2","Free","2024-09-05",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cf16bdf4b2","Free","2024-06-10",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cf197f9a5f","Free","2024-11-17",\N,\N,\N,"Tier 1","25-34"
"UIDLC6cf2083e56d","Basic","2024-06-20",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cf220f1e52","Free","2024-10-18",\N,\N,"2024-11-13","Tier 1","18-24"
"UIDLC6cf32f4b45c","Free","2024-10-13",\N,\N,"2024-11-07","Tier 3","45+"
"UIDLC6cf37c8c4dd","Free","2024-06-08",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cf39d25fb9","Basic","2024-09-03",\N,\N,"2024-10-07","Tier 2","18-24"
"UIDLC6cf3c3055fe","Premium","2024-10-03",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cf4c772327","Free","2024-11-21",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cf4ee0e51c","Free","2024-04-27",\N,\N,"2024-06-02","Tier 1","18-24"
"UIDLC6cf51294dfe","Free","2024-03-23",\N,\N,"2024-05-11","Tier 2","18-24"
"UIDLC6cf5216b654","Free","2024-11-25",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cf522064c1","Basic","2024-11-21",\N,\N,\N,"Tier 3","35-44"
"UIDLC6cf563e5b58","Free","2024-06-14",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cf5b7ff786","Free","2024-10-15",\N,\N,"2024-11-12","Tier 2","25-34"
"UIDLC6cf5e0057dc","Free","2024-06-11",\N,\N,"2024-08-08","Tier 3","18-24"
"UIDLC6cf66e7c31d","Premium","2024-08-13",\N,\N,"2024-09-24","Tier 1","25-34"
"UIDLC6cf6987f3e2","Free","2024-11-01",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cf6f9ece80","Free","2024-11-20",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cf78309051","Free","2024-11-09",\N,\N,\N,"Tier 2","18-24"
"UIDLC6cf7b83f14c","Basic","2024-11-17",\N,\N,"2024-12-08","Tier 1","18-24"
"UIDLC6cf7b851e35","Premium","2024-10-17",\N,\N,\N,"Tier 3","45+"
"UIDLC6cf8309cbb4","Basic","2024-06-08",\N,\N,"2024-11-30","Tier 2","18-24"
"UIDLC6cf845a39bd","Basic","2024-06-15",\N,\N,"2024-07-21","Tier 1","18-24"
"UIDLC6cf8e00e924","Free","2024-03-13",\N,\N,"2024-04-18","Tier 2","25-34"
"UIDLC6cf8e805d15","Free","2024-05-15",\N,\N,"2024-11-18","Tier 3","35-44"
"UIDLC6cf9614a9ee","Free","2024-10-06",\N,\N,"2024-11-01","Tier 2","18-24"
"UIDLC6cf97918de3","Free","2024-10-28",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cfa17684df","Free","2024-11-09",\N,\N,"2024-12-03","Tier 2","18-24"
"UIDLC6cfaa4c7a17","Premium","2024-03-17","2024-05-17","Free",\N,"Tier 3","35-44"
"UIDLC6cfaa6a4459","Basic","2024-06-28",\N,\N,\N,"Tier 3","18-24"
"UIDLC6cfad4fdcb9","Free","2024-11-25",\N,\N,"2024-12-18","Tier 3","25-34"
"UIDLC6cfc86b1c35","Free","2024-11-08",\N,\N,\N,"Tier 2","25-34"
"UIDLC6cfd33ae804","Premium","2024-10-11",\N,\N,\N,"Tier 3","25-34"
"UIDLC6cfd54970bd","Basic","2024-07-26",\N,\N,"2024-09-17","Tier 2","18-24"
"UIDLC6cfd65c20c9","Free","2024-08-16",\N,\N,"2024-10-12","Tier 3","18-24"
"UIDLC6cfd8a152a4","Basic","2024-04-16",\N,\N,\N,"Tier 2","35-44"
"UIDLC6cfe017b6a6","Free","2024-11-14",\N,\N,"2024-12-10","Tier 3","45+"
"UIDLC6cfec3f5522","Free","2024-02-12",\N,\N,"2024-06-24","Tier 3","45+"
"UIDLC6cff1eb1ed1","Free","2024-09-04",\N,\N,"2024-11-20","Tier 1","25-34"
"UIDLC6cff6d5bb5e","Premium","2024-03-27","2024-05-27","Basic",\N,"Tier 2","18-24"
"UIDLC6cff74dcd69","Basic","2024-08-05",\N,\N,"2024-09-05","Tier 3","25-34"
"UIDLC6cff98aed4f","Free","2024-09-25",\N,\N,\N,"Tier 1","25-34"
"UIDLC6cffb98b30c","Basic","2024-11-05",\N,\N,\N,"Tier 1","18-24"
"UIDLC6cfffffb9b2","Free","2024-11-12",\N,\N,\N,"Tier 3","18-24"
"UIDLC6d00860feb0","Free","2024-01-09",\N,\N,"2024-03-28","Tier 3","25-34"
"UIDLC6d011a97903","Free","2024-05-05",\N,\N,"2024-06-26","Tier 3","18-24"
"UIDLC6d01fd85068","Premium","2024-05-07",\N,\N,"2024-06-20","Tier 2","18-24"
"UIDLC6d02067f2b0","Free","2024-11-08",\N,\N,"2024-12-07","Tier 2","18-24"
"UIDLC6d02b5cc3c2","Premium","2024-07-26","2024-09-26","Basic",\N,"Tier 1","25-34"
"UIDLC6d03cd80495","Basic","2024-06-30",\N,\N,\N,"Tier 2","18-24"
"UIDLC6d045907648","Basic","2024-11-02",\N,\N,"2024-11-30","Tier 2","25-34"
"UIDLC6d04656914c","Free","2024-10-13",\N,\N,\N,"Tier 2","35-44"
"UIDLC6d052be6074","Basic","2024-09-16",\N,\N,"2024-10-22","Tier 2","35-44"
"UIDLC6d0552992ea","Free","2024-08-20",\N,\N,"2024-10-08","Tier 2","25-34"
"UIDLC6d05b7f8d78","Premium","2024-09-13","2024-10-13","Free",\N,"Tier 2","18-24"
"UIDLC6d060428c4d","Premium","2024-11-17",\N,\N,\N,"Tier 3","45+"
"UIDLC6d06b21e6fc","Free","2024-01-14",\N,\N,"2024-11-01","Tier 3","35-44"
"UIDLC6d070225b83","Free","2024-09-07",\N,\N,\N,"Tier 2","18-24"
"UIDLC6d073e5d6d2","Basic","2024-09-22",\N,\N,\N,"Tier 3","35-44"
"UIDLC6d078bfea80","Basic","2024-09-05",\N,\N,"2024-11-08","Tier 1","18-24"
"UIDLC6d07f18a9e3","Basic","2024-11-04",\N,\N,\N,"Tier 2","18-24"
"UIDLC6d08265482d","Premium","2024-08-10","2024-10-10","Free",\N,"Tier 2","25-34"
"UIDLC6d085b48316","Free","2024-09-22",\N,\N,"2024-11-01","Tier 3","35-44"
"UIDLC6d08adedb59","Free","2024-02-25",\N,\N,"2024-05-11","Tier 2","18-24"
"UIDLC6d08ed41f97","Premium","2024-01-12","2024-04-12","Basic",\N,"Tier 1","18-24"
"UIDLC6d0916c3fd6","Free","2024-10-20",\N,\N,"2024-11-16","Tier 2","25-34"
"UIDLC6d093d0cd94","Free","2024-10-03",\N,\N,"2024-10-31","Tier 1","18-24"
"UIDLC6d093e8d5ec","Basic","2024-08-21",\N,\N,\N,"Tier 1","18-24"
"UIDLC6d09a55a0f9","Basic","2024-07-31",\N,\N,"2024-09-01","Tier 2","18-24"
"UIDLC6d09d44c33b","Premium","2024-11-03","2024-12-03","Free",\N,"Tier 2","25-34"
"UIDLC6d0aa6851fc","Free","2024-11-05",\N,\N,\N,"Tier 3","35-44"
"UIDLC6d0b1fcb905","Free","2024-09-23",\N,\N,"2024-11-03","Tier 3","35-44"
"UIDLC6d0b256ba2c","Premium","2024-09-22",\N,\N,\N,"Tier 1","18-24"
"UIDLC6d0b60409c8","Free","2024-09-14",\N,\N,\N,"Tier 3","25-34"
"UIDLC6d0b80c2b0c","Free","2024-08-22",\N,\N,"2024-10-04","Tier 2","18-24"
"UIDLC6d0bb1b03e9","Basic","2024-03-15","2024-05-15","Free",\N,"Tier 3","35-44"
"UIDLC6d0bcad9346","Free","2024-03-14",\N,\N,"2024-06-13","Tier 2","25-34"
"UIDLC6d0befe1707","Free","2024-10-12",\N,\N,\N,"Tier 3","35-44"
"UIDLC6d0d4bfca3b","Basic","2024-01-06",\N,\N,"2024-02-19","Tier 1","18-24"
"UIDLC6d0db0b9fe1","Basic","2024-01-06",\N,\N,"2024-02-19","Tier 2","18-24"
"UIDLC6d0dc693bbc","Free","2024-07-13",\N,\N,\N,"Tier 3","18-24"
"UIDLC6d0e78f04bb","Free","2024-08-19",\N,\N,"2024-10-06","Tier 3","18-24"
"UIDLC6d0efa403d8","Basic","2024-11-03",\N,\N,\N,"Tier 3","25-34"
"UIDLC6d0efef8cc7","Premium","2024-07-04","2024-08-04","Free",\N,"Tier 1","18-24"
"UIDLC6d0f0d41a99","Free","2024-09-24",\N,\N,\N,"Tier 2","35-44"
"UIDLC6d0f6a2f6bf","Basic","2024-08-17",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d0f79f5449","Free","2024-11-25",\N,\N,\N,"Tier 2","25-34"
"UIDLC6d104e2a82b","Free","2024-10-30",\N,\N,"2024-11-20","Tier 3","18-24"
"UIDLC6d10837001b","Premium","2024-10-21",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d10ac2d8ed","Free","2024-02-01",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d10cede687","Basic","2024-02-12","2024-04-12","Free",\N,"Tier 3","18-24"
"UIDLC6d11625737a","Basic","2024-11-19",\N,\N,\N,"Tier 3","35-44"
"UIDLC6d129cb9f07","Free","2024-11-02",\N,\N,"2024-11-28","Tier 3","18-24"
"UIDLC6d12a9df9a9","Premium","2024-11-30",\N,\N,"2024-12-29","Tier 1","18-24"
"UIDLC6d13393a165","Basic","2024-06-28",\N,\N,\N,"Tier 3","45+"
"UIDLC6d13acd4563","Premium","2024-11-28",\N,\N,\N,"Tier 2","25-34"
"UIDLC6d13b953a3c","Free","2024-11-13",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d14d90fb3d","Free","2024-05-20",\N,\N,"2024-07-09","Tier 3","35-44"
"UIDLC6d153eb4bb6","Premium","2024-08-30",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d15c0c4dcd","Free","2024-06-08",\N,\N,\N,"Tier 3","35-44"
"UIDLC6d166c1cb55","Basic","2024-10-31",\N,\N,\N,"Tier 1","35-44"
"UIDLC6d16ba64b93","Basic","2024-01-22",\N,\N,"2024-02-27","Tier 2","18-24"
"UIDLC6d171fbd4e4","Free","2024-08-05",\N,\N,"2024-09-21","Tier 1","18-24"
"UIDLC6d1767ced57","Premium","2024-07-03","2024-08-03","Free",\N,"Tier 1","25-34"
"UIDLC6d17a053991","Premium","2024-11-11",\N,\N,\N,"Tier 2","18-24"
"UIDLC6d17d9ed045","Premium","2024-09-18",\N,\N,"2024-11-13","Tier 2","35-44"
"UIDLC6d1858896ad","Free","2024-05-07",\N,\N,"2024-07-01","Tier 2","25-34"
"UIDLC6d186e3dbfd","Premium","2024-05-08",\N,\N,\N,"Tier 3","45+"
"UIDLC6d187688d20","Free","2024-11-08",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d1892edd14","Basic","2024-03-29",\N,\N,"2024-05-09","Tier 3","18-24"
"UIDLC6d18b8da8d7","Free","2024-10-29",\N,\N,\N,"Tier 2","25-34"
"UIDLC6d191c58f98","Free","2024-05-17",\N,\N,"2024-07-27","Tier 3","25-34"
"UIDLC6d191fa89b5","Free","2024-11-25",\N,\N,\N,"Tier 3","25-34"
"UIDLC6d1951d408a","Premium","2024-11-04","2024-12-04","Basic",\N,"Tier 1","18-24"
"UIDLC6d19864ce6f","Premium","2024-09-19",\N,\N,\N,"Tier 1","18-24"
"UIDLC6d19a43a014","Basic","2024-06-13",\N,\N,"2024-07-29","Tier 2","45+"
"UIDLC6d19bd32876","Free","2024-08-18",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d19c3cedf9","Free","2024-10-06",\N,\N,"2024-10-31","Tier 1","18-24"
"UIDLC6d1c4ad5445","Premium","2024-09-04","2024-11-04","Free",\N,"Tier 1","18-24"
"UIDLC6d1ca4855fc","Basic","2024-11-29",\N,\N,\N,"Tier 3","25-34"
"UIDLC6d1ccefee3c","Premium","2024-06-19","2024-08-19","Free",\N,"Tier 2","18-24"
"UIDLC6d1d357e73e","Free","2024-10-26",\N,\N,\N,"Tier 3","18-24"
"UIDLC6d1e78c1e0f","Free","2024-10-08",\N,\N,\N,"Tier 1","18-24"
"UIDLC6d1ecb4598e","Basic","2024-11-03",\N,\N,"2024-11-25","Tier 1","25-34"
"UIDLC6d1f6dd01e0","Premium","2024-10-11",\N,\N,"2024-11-07","Tier 3","18-24"
"UIDLC6d1fc307791","Free","2024-07-10",\N,\N,"2024-11-19","Tier 2","18-24"
"UIDLC6d206aee4a8","Free","2024-10-04",\N,\N,\N,"Tier 1","25-34"
"UIDLC6d20729f711","Free","2024-09-17",\N,\N,"2024-11-10","Tier 2","18-24"
"UIDLC6d208d29dec","Basic","2024-11-19",\N,\N,\N,"Tier 2","25-34"
"UIDLC6d2091fd80c","Free","2024-07-13",\N,\N,\N,"Tier 2","45+"
"UIDLC6d20c2c7592","Premium","2024-03-16","2024-04-16","Free",\N,"Tier 2","18-24"
"UIDLC6d2103b7450","Free","2024-06-29",\N,\N,\N,"Tier 3","18-24"
