"user_id","device_type","total_watch_time_mins"
"UIDLC2979699356d","TV","1986"
"UIDLC99fd57fa95d","TV","979"
"UIDLCda0b0d3f70e","TV","385"
"UIDLC5468dad07f2","TV","100"
"UIDLCa4e5754f848","TV","969"
"UIDLCb62ea254efd","TV","61"
"UIDLC481b3ad848d","TV","245"
"UIDLC8683fc6ae0e","TV","695"
"UIDLCb2335952695","TV","40"
"UIDLCc725421a4a7","TV","819"
"UIDLC444020533aa","TV","101"
"UIDLC0e0b030f30e","TV","270"
"UIDLC25f7c2a2c4b","TV","2074"
"UIDLCa8aa0a4562a","TV","389"
"UIDLC5a7a7c73faa","TV","97"
"UIDLCb77d1fd7805","TV","152"
"UIDLCde4c22e5225","TV","128"
"UIDLCf10ef01d7f4","TV","114"
"UIDLCcecf4694789","TV","258"
"UIDLC3b77027332f","TV","115"
"UIDLCed79d6b5bcf","TV","5909"
"UIDLCa61819a9cc7","TV","165"
"UIDLC1e14d32f813","TV","72"
"UIDLCa2501057a9b","TV","229"
"UIDLC56f5dc0be5f","TV","70"
"UIDLC2f3956003c7","TV","952"
"UIDLC0dc286409c9","TV","46"
"UIDLCa05b2e77a75","TV","85"
"UIDLC61bfb7fe249","TV","281"
"UIDLC8fcc49d82f9","TV","186"
"UIDLC634c0f8bee1","TV","1811"
"UIDLCb4249a95d5f","TV","92"
"UIDLC250aa63c79b","TV","612"
"UIDLC534c132de2e","TV","104"
"UIDLCfaf3c923af9","TV","219"
"UIDLC4db5b3d4d63","TV","384"
"UIDLC9500bdc34f3","TV","58"
"UIDLC8a18990cb0b","TV","247"
"UIDLC7822da8870d","TV","539"
"UIDLC475e52ae209","TV","606"
"UIDLC5a4c55c2155","TV","914"
"UIDLC209d0824246","TV","51"
"UIDLC955dd4b0d24","TV","463"
"UIDLC135ab1b5c77","TV","208"
"UIDLC8b5e81b06a8","TV","1411"
"UIDLCc24c3a7c610","TV","314"
"UIDLCba5ec48200f","TV","508"
"UIDLC679ca699773","TV","217"
"UIDLC1d6afff5e42","TV","1129"
"UIDLC7f7965afd80","TV","510"
"UIDLC9926fbca99f","TV","3863"
"UIDLC2b9c23256eb","TV","173"
"UIDLCcf498fce0b5","TV","258"
"UIDLC795885dfdeb","TV","4721"
"UIDLCc7e438a6b69","TV","1683"
"UIDLCde0f32051f1","TV","66"
"UIDLC7d1b37e2c3b","TV","3606"
"UIDLC1cf44ac5bcc","TV","248"
"UIDLC7e6d0cf950b","TV","1173"
"UIDLC8fb572b425c","TV","143"
"UIDLCaf182d74079","TV","792"
"UIDLC9d3a685697a","TV","471"
"UIDLC1b222d01811","TV","559"
"UIDLC04c4ca0ee3d","TV","146"
"UIDLC15b0d611e7f","TV","154"
"UIDLCec34e89c39b","TV","507"
"UIDLCd9609820a80","TV","1974"
"UIDLC86c07a511ae","TV","1871"
"UIDLCb6f60ae8df6","TV","221"
"UIDLCb15d38f9e3c","TV","1552"
"UIDLCaa7b4ada76c","TV","257"
"UIDLC4e955a7f702","TV","338"
"UIDLC74cbe8e25a2","TV","198"
"UIDLCa5f280eebcf","TV","958"
"UIDLC6da4c3552b0","TV","179"
"UIDLC5807f74c328","TV","433"
"UIDLCd14d799c6ff","TV","104"
"UIDLC0b289b2ef6d","TV","203"
"UIDLC91f70b1cd21","TV","225"
"UIDLC7d84cb03d5e","TV","739"
"UIDLC51b0d10ad86","TV","1435"
"UIDLC417d91319fa","TV","377"
"UIDLC629c674f666","TV","2179"
"UIDLCc0b5ecefac0","TV","444"
"UIDLCc3f8ad78846","TV","212"
"UIDLCd3b07bcbbac","TV","2749"
"UIDLCf52fb5a77a3","TV","437"
"UIDLC1bc901bdf40","TV","385"
"UIDLCf2067cd5689","TV","115"
"UIDLC2d0842799e9","TV","91"
"UIDLC1ab7d860270","TV","1126"
"UIDLCf3aa79c3e72","TV","454"
"UIDLCd01c2425e00","TV","372"
"UIDLC8e0df667a4e","TV","151"
"UIDLCdf4f89b349a","TV","737"
"UIDLC0e84b2d6e37","TV","819"
"UIDLCbbb25b4fc34","TV","1032"
"UIDLC692b8b8eff7","TV","509"
"UIDLC8df0d987fa2","TV","870"
"UIDLCf0e204a8656","TV","673"
"UIDLCa566070faf6","TV","265"
"UIDLCa35f375a8e7","TV","1332"
"UIDLC81a358f29a0","TV","116"
"UIDLC7e73cdb0a42","TV","632"
"UIDLCb72011895c8","TV","3509"
"UIDLCc1117fe57db","TV","132"
"UIDLC795a560a456","TV","505"
"UIDLCddfb86f62a2","TV","2056"
"UIDLCf93e6f8f640","TV","49"
"UIDLCd94d26eb729","TV","316"
"UIDLC3bce9502773","TV","55"
"UIDLC02137ca5bbc","TV","459"
"UIDLC4fada3c1fdf","TV","299"
"UIDLC1fd97a1fa71","TV","84"
"UIDLCb8308093c1d","TV","202"
"UIDLC0e925816e4a","TV","1758"
"UIDLCb5aff5b065d","TV","349"
"UIDLCf29511aad6f","TV","3500"
"UIDLCae00b5fcdfd","TV","727"
"UIDLCc226dc65ef2","TV","796"
"UIDLC22fe85c2001","TV","184"
"UIDLCf2f99d1baf2","TV","2167"
"UIDLC8d66eb73306","TV","384"
"UIDLCb2a035fdf83","TV","217"
"UIDLC2d7d74ddfc2","TV","432"
"UIDLC5d5178f65ae","TV","715"
"UIDLC788d5b9570f","TV","310"
"UIDLC1d06015308e","TV","75"
"UIDLCbf5edb1204b","TV","177"
"UIDLCfe4fa37963d","TV","393"
"UIDLCd7fabb99761","TV","47"
"UIDLC6230ded9838","TV","1083"
"UIDLC333dc7081c6","TV","442"
"UIDLC4ffc677d360","TV","95"
"UIDLC5de7eaefdb7","TV","123"
"UIDLCd18ef3b671e","TV","259"
"UIDLCf64b64daa44","TV","928"
"UIDLC4226989e116","TV","363"
"UIDLCbc50fc505fe","TV","2047"
"UIDLC0fee6c4bd25","TV","1318"
"UIDLC321a3e3141a","TV","238"
"UIDLCba74f6e2f46","TV","184"
"UIDLC5ed897e603b","TV","693"
"UIDLC6f8a64ede63","TV","1046"
"UIDLC3aa59475b85","TV","526"
"UIDLCed2dd84876e","TV","194"
"UIDLC534f61e6e18","TV","105"
"UIDLCe241f9294c8","TV","184"
"UIDLC2058c43b89a","TV","454"
"UIDLC07a0ee91d1f","TV","898"
"UIDLC540afbf0c04","TV","1708"
"UIDLCc6b56f7fce5","TV","167"
"UIDLC2edc5e39aad","TV","168"
"UIDLC7ded50e2fe8","TV","2331"
"UIDLCd493cba48a8","TV","354"
"UIDLC1cabc25fda2","TV","2524"
"UIDLCc3b6a9855ca","TV","583"
"UIDLCb6e8cdf2d96","TV","1156"
"UIDLC459b8698a02","TV","1471"
"UIDLC08ce707800e","TV","434"
"UIDLCada49b6e83e","TV","1680"
"UIDLC043c488cc48","TV","252"
"UIDLC1e7c9f3f07b","TV","1667"
"UIDLC60efe948fe7","TV","622"
"UIDLC9c1a961656e","TV","600"
"UIDLCaf4e3193fb3","TV","244"
"UIDLC730ec4476a1","TV","213"
"UIDLC386a1eab3a4","TV","352"
"UIDLC2936db23131","TV","176"
"UIDLC0cf2d904f02","TV","853"
"UIDLC476e02dc677","TV","295"
"UIDLC524c0fd28fb","TV","1330"
"UIDLC12133416d64","TV","109"
"UIDLC2ea2e6e4694","TV","710"
"UIDLC44fb99d7077","TV","99"
"UIDLC3045ed6fbe0","TV","462"
"UIDLCc0217d785b5","TV","277"
"UIDLCde85ea71aa1","TV","107"
"UIDLCde94d80bc62","TV","1457"
"UIDLC313689bc5f4","TV","1437"
"UIDLC7a203359f0e","TV","867"
"UIDLC7c35ae07fe0","TV","110"
"UIDLCcc1240f72d0","TV","115"
"UIDLC4197366a000","TV","127"
"UIDLCa61ed2eaad5","TV","98"
"UIDLCec36d6922fd","TV","1588"
"UIDLCf30d2fd1b8f","TV","1077"
"UIDLC3962aa4f516","TV","149"
"UIDLCcb7ffbf6965","TV","125"
"UIDLC6c5328937d8","TV","702"
"UIDLCa845507bd6c","TV","149"
"UIDLC5da4f2781ff","TV","360"
"UIDLC522fcdc8228","TV","560"
"UIDLC84f4c222031","TV","345"
"UIDLC8f506b9949d","TV","126"
"UIDLCe4c3b8872bd","TV","396"
"UIDLC394e54905d1","TV","124"
"UIDLCb837b01ce87","TV","273"
"UIDLC7406a605bf4","TV","2087"
"UIDLCff016c83b48","TV","154"
"UIDLC789ba8b939e","TV","1215"
"UIDLC52d31fd95c6","TV","81"
"UIDLC1dad1a912df","TV","101"
"UIDLC4a5888f1c22","TV","239"
"UIDLCe1533ca07b2","TV","861"
"UIDLC1af1a89448f","TV","791"
"UIDLCd6aad87f11b","TV","2596"
"UIDLC0e2c4b46c04","TV","712"
"UIDLC62ea5bfad6c","TV","227"
"UIDLC976f8d45ddc","TV","940"
"UIDLC4eef4c7c293","TV","99"
"UIDLC0422e2789d9","TV","2364"
"UIDLCd2a64317542","TV","6954"
"UIDLC8a373bbc096","TV","4210"
"UIDLC9b263440fdb","TV","317"
"UIDLCa498b25b2ba","TV","115"
"UIDLC57cfdc2b684","TV","137"
"UIDLCa4c4e6fe82f","TV","537"
"UIDLC1db522fe392","TV","509"
"UIDLC9004bcb259d","TV","187"
"UIDLCadb112fb84d","TV","524"
"UIDLCfb0bf543fc6","TV","1931"
"UIDLC68c78bca572","TV","410"
"UIDLCc3c8c073280","TV","2892"
"UIDLCbb559497f91","TV","750"
"UIDLCdbe0e28b283","TV","675"
"UIDLCd41e9139a26","TV","2916"
"UIDLC96ec7e54b98","TV","2101"
"UIDLCb1152d97eab","TV","854"
"UIDLC1fb87f1d742","TV","474"
"UIDLC5da2fb6119d","TV","569"
"UIDLC54d3e350c32","TV","820"
"UIDLC90e20d0f837","TV","2371"
"UIDLC922e267ae0a","TV","93"
"UIDLC1ecb1e6d714","TV","1880"
"UIDLC6ddc498e5cf","TV","483"
"UIDLC6ec899cd80b","TV","503"
"UIDLC50923c26556","TV","820"
"UIDLC44d0c794742","TV","118"
"UIDLCe84c2607806","TV","1756"
"UIDLC0f6993eeb1c","TV","47"
"UIDLC49decb7b112","TV","151"
"UIDLC9eed4563eda","TV","1069"
"UIDLCe8e8b97752c","TV","1201"
"UIDLC85201a37ade","TV","702"
"UIDLC8f0ffd32f14","TV","61"
"UIDLC7a8f068da7e","TV","658"
"UIDLC7e174df4e6b","TV","756"
"UIDLC354f657aabc","TV","328"
"UIDLCc97109cb1f5","TV","172"
"UIDLC7ca75f66980","TV","864"
"UIDLCe44673d75e8","TV","135"
"UIDLC9759794820b","TV","407"
"UIDLC8e90037656c","TV","448"
"UIDLC088e033a53b","TV","1031"
"UIDLCd067e05fab1","TV","2001"
"UIDLC12590e91173","TV","242"
"UIDLC53ca05cadb1","TV","426"
"UIDLC752c1067e1f","TV","4967"
"UIDLCc228953d0cd","TV","230"
"UIDLCc2f45cef308","TV","408"
"UIDLC1f2f24cf25e","TV","124"
"UIDLC900a59e33c6","TV","792"
"UIDLCf05bd3a9f75","TV","596"
"UIDLC4c5541337b0","TV","79"
"UIDLC3142992a34a","TV","282"
"UIDLCd2ba45a420e","TV","675"
"UIDLC723f71e0e5d","TV","672"
"UIDLCfa57756aa25","TV","120"
"UIDLCb6573917046","TV","114"
"UIDLC67239d0661b","TV","65"
"UIDLC3968350061b","TV","942"
"UIDLC0f35d33864e","TV","2720"
"UIDLC7f55dc49812","TV","616"
"UIDLCc34f640868b","TV","352"
"UIDLCfaf83cb2b33","TV","1034"
"UIDLCbf2177e9e69","TV","767"
"UIDLC9e41b74fba6","TV","93"
"UIDLC4894f70a5e0","TV","5391"
"UIDLC1b6d0e81a2d","TV","1812"
"UIDLC89cb825b7c1","TV","216"
"UIDLCd46f7821b71","TV","359"
"UIDLC81075352f34","TV","1495"
"UIDLC5a365bfe276","TV","193"
"UIDLCafa7c53fece","TV","522"
"UIDLC9f28ebe36e4","TV","185"
"UIDLC683ea0314fc","TV","1464"
"UIDLC2890913d7a6","TV","4258"
"UIDLC2973312c559","TV","5360"
"UIDLCedcd41da19b","TV","222"
"UIDLC71f4ae2c1a8","TV","259"
"UIDLC0fb70d35998","TV","3552"
"UIDLCd9e1b5da7a3","TV","51"
"UIDLCef466756a4e","TV","303"
"UIDLC784506ec92d","TV","1030"
"UIDLC3a59714d37a","TV","882"
"UIDLC772fddb1d94","TV","573"
"UIDLCe6ac4c2c2fa","TV","872"
"UIDLCcbf2e757f54","TV","1566"
"UIDLC40e54a28104","TV","322"
"UIDLC69a6273ff90","TV","2094"
"UIDLCb8c3801f3b4","TV","113"
"UIDLCaaca7853d13","TV","285"
"UIDLC1bd1fa3313a","TV","566"
"UIDLC841469c1c3d","TV","525"
"UIDLC4f21d3c7840","TV","49"
"UIDLC63aa9513711","TV","176"
"UIDLCcd81149db40","TV","268"
"UIDLCff242e34bda","TV","1349"
"UIDLCf39604b5cf1","TV","629"
"UIDLCd9d8e1bdb09","TV","2797"
"UIDLC1e2b22a9057","TV","933"
"UIDLC33f38b6a94c","TV","817"
"UIDLCb35d7d4adb8","TV","362"
"UIDLC7fb51d48bfe","TV","1382"
"UIDLC1b9849daf54","TV","299"
"UIDLC54c0515acc1","TV","1024"
"UIDLCed435be158d","TV","107"
"UIDLCabdd403f289","TV","147"
"UIDLC7ab3b9703ab","TV","1628"
"UIDLC37ffd199713","TV","478"
"UIDLCa67738812fe","TV","93"
"UIDLC22643d45033","TV","1928"
"UIDLCa9523098ce6","TV","203"
"UIDLC059efc80c2b","TV","123"
"UIDLC5035036762d","TV","793"
"UIDLC68207b0ba32","TV","520"
"UIDLC1d62dac013e","TV","1868"
"UIDLC82cc41b0363","TV","696"
"UIDLCeb17a42d952","TV","150"
"UIDLCe7ec3a18461","TV","903"
"UIDLC6ad1bee6f0d","TV","241"
"UIDLC17c4f15afe0","TV","365"
"UIDLCfb1548d0d02","TV","1958"
"UIDLC0575ef44f54","TV","70"
"UIDLC165080e9cc6","TV","97"
"UIDLCb89e5c3be6e","TV","1618"
"UIDLC8c6bfc8efaf","TV","297"
"UIDLC607ac870f1e","TV","289"
"UIDLCf5a44388225","TV","303"
"UIDLCc9f169660f3","TV","393"
"UIDLC3b08712979e","TV","109"
"UIDLC4cea195d55d","TV","996"
"UIDLCae9f3146bb0","TV","340"
"UIDLC3d7618b8e0d","TV","1344"
"UIDLC21ff59234eb","TV","337"
"UIDLC87c037f0d93","TV","84"
"UIDLCe7ecbc5825b","TV","165"
"UIDLC782daab9306","TV","173"
"UIDLC0eae396bd90","TV","1082"
"UIDLCca017134c14","TV","549"
"UIDLC956ac8a7b96","TV","122"
"UIDLCbaf3ef328aa","TV","41"
"UIDLC872da66849c","TV","1764"
"UIDLC3c49f0ed6d4","TV","372"
"UIDLC6c25680c1d5","TV","1591"
"UIDLC6c4329f3b0f","TV","1323"
"UIDLC07f25e1d1e8","TV","118"
"UIDLCf1a990a24a7","TV","146"
"UIDLC2ab37c65a4f","TV","3133"
"UIDLCe90806b8f40","TV","266"
"UIDLC4ba2ffdfa6f","TV","77"
"UIDLC2b260d591d8","TV","473"
"UIDLC59ab6c28c01","TV","130"
"UIDLCbac82093c82","TV","151"
"UIDLCe6ebb64c155","TV","95"
"UIDLC6ba43af7007","TV","490"
"UIDLC7c3151472dc","TV","2246"
"UIDLC6492d647bc5","TV","1123"
"UIDLC6ad5fba97ba","TV","318"
"UIDLC2a93a173d00","TV","738"
"UIDLC9b178c9bb75","TV","588"
"UIDLCa6d9bb563a8","TV","337"
"UIDLC5b940ecaa7a","TV","562"
"UIDLC9b23d694f03","TV","223"
"UIDLC73173bf5800","TV","1691"
"UIDLCf808c128597","TV","2067"
"UIDLC2ddd16f2cd8","TV","995"
"UIDLCf4fc4dc2a24","TV","498"
"UIDLC340cdb551df","TV","996"
"UIDLC664cf3b523b","TV","530"
"UIDLC8bc3bf4bb47","TV","60"
"UIDLC31235260eba","TV","802"
"UIDLCa8e8f07cad5","TV","2982"
"UIDLC27bb0db3e66","TV","864"
"UIDLC7dfd0f28957","TV","207"
"UIDLC65570d0c2f4","TV","220"
"UIDLC4c92596b1d6","TV","70"
"UIDLC0f4e1e85ac1","TV","313"
"UIDLC9939c375f24","TV","1056"
"UIDLCb12d2835da2","TV","496"
"UIDLCd507a42fdf0","TV","336"
"UIDLC9a843fbc9d8","TV","3087"
"UIDLC3e86365cd51","TV","2737"
"UIDLCf9d0bc09bb8","TV","369"
"UIDLCbdcb19a65b0","TV","210"
"UIDLC387ee2f3137","TV","158"
"UIDLC16c27fa78ee","TV","212"
"UIDLCbe2fcaa2166","TV","1099"
"UIDLC3cc984c33ac","TV","492"
"UIDLC0ab48513820","TV","314"
"UIDLC410b96c9ae7","TV","748"
"UIDLC8825c9e6aab","TV","2222"
"UIDLCb750cb32730","TV","55"
"UIDLC307f27bcacd","TV","1580"
"UIDLCbb7c277d9f2","TV","487"
"UIDLC0462dd39b0c","TV","308"
"UIDLC766a3df44a6","TV","214"
"UIDLCe35a58ce31f","TV","1641"
"UIDLC5498f29d3e2","TV","200"
"UIDLC958e2dd0ef0","TV","481"
"UIDLC4128e8beb2e","TV","1042"
"UIDLC13a95e4b1e7","TV","123"
"UIDLCaab8225f313","TV","89"
"UIDLC5603fc44350","TV","319"
"UIDLC81736448025","TV","1036"
"UIDLC82415c960f0","TV","197"
"UIDLC98ef205db05","TV","227"
"UIDLC030c208cd6d","TV","139"
"UIDLCc4febdc7095","TV","198"
"UIDLCe340746c9ef","TV","1918"
"UIDLC6d52f5cf007","TV","431"
"UIDLCd9b1eb0960c","TV","741"
"UIDLC3f17237c287","TV","1174"
"UIDLC9c9b3d95f98","TV","193"
"UIDLC2d143751f85","TV","4504"
"UIDLC4ca7815a5d9","TV","589"
"UIDLC5a67823a947","TV","2368"
"UIDLC38faff49159","TV","2567"
"UIDLCec2892ee80d","TV","714"
"UIDLCb226c7dbcfb","TV","98"
"UIDLC0f868787e8f","TV","518"
"UIDLC3e42c6d5781","TV","4009"
"UIDLCe946a29c7c1","TV","1587"
"UIDLCf78c1f57ccf","TV","276"
"UIDLCe5fd8fc86ed","TV","30"
"UIDLC04a1a9ba97e","TV","305"
"UIDLC037949a729a","TV","1448"
"UIDLCf4896002bbd","TV","5773"
"UIDLCdd73eab0f8b","TV","121"
"UIDLC4ffeec17af9","TV","3183"
"UIDLCb064d67fa4e","TV","610"
"UIDLC524bb6498cf","TV","1507"
"UIDLCda3b05a10d3","TV","2430"
"UIDLC057ef909ee9","TV","2120"
"UIDLC3ce387fe034","TV","320"
"UIDLC79fb630d704","TV","406"
"UIDLCb0333b03e06","TV","2473"
"UIDLC6ff67fd2e47","TV","160"
"UIDLCa2f7bf97c8e","TV","883"
"UIDLC58d2f3cbf8b","TV","365"
"UIDLCdc97bb677c1","TV","2963"
"UIDLCa6d544226eb","TV","474"
"UIDLC7cbf1b16e8f","TV","39"
"UIDLCae1f8e23a01","TV","876"
"UIDLC564c00b4b7e","TV","562"
"UIDLC04c1f0c90f2","TV","407"
"UIDLCe6f76c0f6a4","TV","489"
"UIDLC590227cb77d","TV","1574"
"UIDLC99ed8b3592c","TV","1591"
"UIDLC042f8fb8803","TV","187"
"UIDLCc0f45fdec71","TV","125"
"UIDLC4ffac1bf132","TV","2062"
"UIDLCd5ecb014a2a","TV","54"
"UIDLC21b03f8bc2f","TV","537"
"UIDLC882a42e0921","TV","104"
"UIDLCd3e13e4ffc3","TV","2122"
"UIDLCf9c99816ff8","TV","91"
"UIDLC4ad028be5f6","TV","204"
"UIDLC76bbffd58c4","TV","209"
"UIDLC2a2a23d0544","TV","445"
"UIDLCe4ce067d93c","TV","55"
"UIDLCcc3fe6e173b","TV","1658"
"UIDLCe1beb4a96e9","TV","121"
"UIDLC55b494b5b14","TV","723"
"UIDLCa68a75d1316","TV","78"
"UIDLC28e48ef5cdd","TV","630"
"UIDLCd9f086f7113","TV","130"
"UIDLCbc7fb4f09c3","TV","94"
"UIDLC032c913ed66","TV","160"
"UIDLCcfdc2bcdf79","TV","2605"
"UIDLC02603031f45","TV","1137"
"UIDLC6dc193ba1de","TV","392"
"UIDLC7bd7613c03a","TV","114"
"UIDLCaad5c99aec1","TV","360"
"UIDLCc045a0a8d81","TV","311"
"UIDLC0d4dd2d594a","TV","568"
"UIDLCa416ae97dc5","TV","3926"
"UIDLC0380d745c6c","TV","244"
"UIDLCaedc59591a5","TV","144"
"UIDLC5bd8493f07e","TV","216"
"UIDLC308f4708dfa","TV","558"
"UIDLC7ba72672e0c","TV","1227"
"UIDLCcf399f4fced","TV","447"
"UIDLC1d3b82c1dd1","TV","1143"
"UIDLC703b50d002e","TV","1529"
"UIDLC1401c6dd458","TV","801"
"UIDLC0ca13241398","TV","521"
"UIDLCfc72209da1a","TV","1653"
"UIDLCb9abe9dfaad","TV","278"
"UIDLC95b33006d43","TV","203"
"UIDLC5214b8d3237","TV","162"
"UIDLC5478292c47d","TV","648"
"UIDLC1b26f3dd4b4","TV","70"
"UIDLCcae18d02454","TV","171"
"UIDLCd256ef3c316","TV","911"
"UIDLCbd2a59a2d38","TV","98"
"UIDLC4981663236c","TV","520"
"UIDLCf539d3a27cd","TV","238"
"UIDLCc95d7c6ab8e","TV","387"
"UIDLC923e8a973ea","TV","220"
"UIDLC2842a53b49f","TV","1918"
"UIDLCf90b5eef055","TV","215"
"UIDLC6dd7f11555b","TV","140"
"UIDLC2083858021b","TV","315"
"UIDLCd1153c5aefd","TV","276"
"UIDLC9a02c6689e5","TV","2607"
"UIDLC25f366c2da0","TV","748"
"UIDLCaef56919d03","TV","1801"
"UIDLCc3ffc76f0d8","TV","1218"
"UIDLCf24e628568c","TV","75"
"UIDLCd036cf6e334","TV","298"
"UIDLC0e962578698","TV","147"
"UIDLC96d1b01f253","TV","235"
"UIDLCa9545542867","TV","190"
"UIDLCd3757583bed","TV","430"
"UIDLC3b29bd9bd99","TV","584"
"UIDLC826fa1d15ba","TV","546"
"UIDLC382450e5c71","TV","1127"
"UIDLCa3613aa3120","TV","196"
"UIDLCa599561bc8a","TV","2507"
"UIDLC2e5d71cb0d8","TV","420"
"UIDLC3f616279f54","TV","3508"
"UIDLC69ed08f1463","TV","2153"
"UIDLC5c82a3b7c7e","TV","3951"
"UIDLCbb21c53a7fd","TV","181"
"UIDLCefb34cab200","TV","92"
"UIDLCd858573ea4a","TV","228"
"UIDLC013dbd43d6d","TV","493"
"UIDLC05fb1356835","TV","81"
"UIDLCb014eabe8cf","TV","765"
"UIDLCc85a82693b3","TV","120"
"UIDLC7cab711c661","TV","251"
"UIDLCa565b3feb63","TV","1574"
"UIDLCb5dd00d957e","TV","109"
"UIDLC37a57919d21","TV","750"
"UIDLC5ab00cf64ad","TV","694"
"UIDLC556c05eb762","TV","306"
"UIDLC554bad56f74","TV","877"
"UIDLCe969f73411b","TV","416"
"UIDLC606b20369fc","TV","2214"
"UIDLCd5429711654","TV","366"
"UIDLCdf877e2d8d7","TV","45"
"UIDLC9ed0fd2e6d6","TV","558"
"UIDLC8b30189c62c","TV","40"
"UIDLCc5c1a977f10","TV","1337"
"UIDLCdbc61f7e5df","TV","1789"
"UIDLCa0af55d47b6","TV","1511"
"UIDLCd2cc1ff26ab","TV","184"
"UIDLCe5a1978973c","TV","329"
"UIDLC4c95328ba56","TV","57"
"UIDLC4cd63fca425","TV","267"
"UIDLCef8c5d3c88f","TV","147"
"UIDLC72378128378","TV","172"
"UIDLC93073518b64","TV","3034"
"UIDLCbe1d9d9a04e","TV","455"
"UIDLC26c5fcbcf42","TV","66"
"UIDLCc28c606406d","TV","606"
"UIDLC5a288932c59","TV","260"
"UIDLCbe0e199ea62","TV","599"
"UIDLCa54127d2a64","TV","711"
"UIDLC74fa7ca09cb","TV","74"
"UIDLCf0e0b1614e1","TV","555"
"UIDLC5a0d1b9b434","TV","1752"
"UIDLC097fae331b4","TV","53"
"UIDLC664f63071d3","TV","722"
"UIDLC7e3fa4e4589","TV","119"
"UIDLC15e47e0255f","TV","1220"
"UIDLCc15551ca5d8","TV","76"
"UIDLC552602c5373","TV","1455"
"UIDLC78f07076dd6","TV","116"
"UIDLCf2b935be62b","TV","1215"
"UIDLC0d40009131d","TV","172"
"UIDLCfef596cca8c","TV","2751"
"UIDLCb76e51be155","TV","179"
"UIDLCe8a58c7373e","TV","118"
"UIDLC2e2689d0a73","TV","132"
"UIDLC54c4380e835","TV","499"
"UIDLC74b98b23163","TV","1774"
"UIDLC9d860ff8cbc","TV","339"
"UIDLC7b68370aea2","TV","402"
"UIDLC7696d870e9d","TV","49"
"UIDLCf5b6d29f76a","TV","2383"
"UIDLC9739d2ed655","TV","1533"
"UIDLC4abff368989","TV","1189"
"UIDLC343e48bc3c4","TV","202"
"UIDLC977b3925087","TV","897"
"UIDLCf625b615473","TV","1435"
"UIDLCcb2408d7648","TV","265"
"UIDLC5ff110204d1","TV","134"
"UIDLCe22e188531e","TV","216"
"UIDLC23afc286b58","TV","219"
"UIDLC00b9977f3c5","TV","219"
"UIDLC08fdd92b8fa","TV","100"
"UIDLCc81966e077b","TV","875"
"UIDLCc120701b8df","TV","172"
"UIDLCc4c04d0e0ae","TV","1894"
"UIDLC5703067ffbb","TV","837"
"UIDLCa75e85181aa","TV","589"
"UIDLC933aaedd64c","TV","179"
"UIDLC7fd44c279bd","TV","473"
"UIDLC732b7676c21","TV","1015"
"UIDLC1294956db27","TV","735"
"UIDLC0bc49686218","TV","1199"
"UIDLCb1308a52fad","TV","390"
"UIDLC52978dfcc91","TV","61"
"UIDLCe7c5bab3738","TV","123"
"UIDLCe34c00a2211","TV","483"
"UIDLCf30eb19989f","TV","253"
"UIDLC94ea43df2b3","TV","86"
"UIDLC611692e58b5","TV","597"
"UIDLCd399256bf6d","TV","1162"
"UIDLCea95f2daf7e","TV","175"
"UIDLC50a570f5b41","TV","1166"
"UIDLC9332eb175ec","TV","1157"
"UIDLC44de9b95526","TV","1359"
"UIDLCcf1c2951372","TV","597"
"UIDLCf9336d9c667","TV","138"
"UIDLC0062abb48a0","TV","141"
"UIDLCb8f2643e973","TV","192"
"UIDLC1bc0c57e3eb","TV","333"
"UIDLC45bb0c2f3af","TV","47"
"UIDLCac97bdf4c7f","TV","96"
"UIDLCd903f591274","TV","1442"
"UIDLC2156b8cdb2b","TV","707"
"UIDLCabebac2935f","TV","976"
"UIDLC04a27e1e955","TV","349"
"UIDLC4e100a5c23a","TV","451"
"UIDLC260e93f7513","TV","228"
"UIDLC7f80b93b756","TV","251"
"UIDLC7b1f7e904e5","TV","41"
"UIDLCc3500dc6627","TV","221"
"UIDLC673f1cef730","TV","3273"
"UIDLC2fe8195a4d7","TV","270"
"UIDLC5f3101d9b83","TV","283"
"UIDLCad5d3900493","TV","159"
"UIDLC3a264ae8984","TV","1254"
"UIDLC30076d38c0a","TV","112"
"UIDLC41c99bacd9f","TV","174"
"UIDLC047423eb0ce","TV","233"
"UIDLC56b53ad5df8","TV","623"
"UIDLCd0976d766a6","TV","214"
"UIDLC023fa6925b5","TV","421"
"UIDLC5da6626ff3e","TV","134"
"UIDLCeadf5c9b831","TV","1446"
"UIDLC9584ad9fade","TV","909"
"UIDLC78d1518ac39","TV","96"
"UIDLC9eb6694dcf1","TV","51"
"UIDLCd5edb89cbba","TV","610"
"UIDLC11455f1c5e0","TV","1035"
"UIDLCb6689358692","TV","133"
"UIDLC9a89790cbf9","TV","635"
"UIDLCfbf2400e277","TV","415"
"UIDLC6b1b2177c9c","TV","1233"
"UIDLCf40dc485bc9","TV","462"
"UIDLC01e08de78b0","TV","1115"
"UIDLCabb5bb24036","TV","58"
"UIDLCc1a3c802744","TV","254"
"UIDLCd36f33770c8","TV","303"
"UIDLCf89ec3ecdc3","TV","152"
"UIDLC342fc0a818b","TV","2350"
"UIDLC36ae08e5479","TV","129"
"UIDLC3ed4851897e","TV","1294"
"UIDLCb06c0af79e8","TV","979"
