"user_id","subscription_plan","subscription_date","plan_change_date","new_subscription_plan","last_active_date","city_tier","age_group"
"UIDJS911f925ef21","Premium","2024-05-13",\N,\N,"2024-11-13","Tier 1","35-44"
"UIDJS91280113c26","Free","2024-01-20","2024-02-20","VIP",\N,"Tier 2","45+"
"UIDJS91283e27373","VIP","2024-10-17",\N,\N,\N,"Tier 3","25-34"
"UIDJS91298f1f30d","VIP","2024-07-19",\N,\N,\N,"Tier 2","25-34"
"UIDJS912ab742020","VIP","2024-02-25",\N,\N,"2024-04-15","Tier 1","35-44"
"UIDJS912b938df26","VIP","2024-01-19",\N,\N,\N,"Tier 1","18-24"
"UIDJS912c3a8f627","Free","2024-10-31",\N,\N,\N,"Tier 1","35-44"
"UIDJS912e1c5170d","VIP","2024-08-28",\N,\N,\N,"Tier 2","45+"
"UIDJS912e5b7b4d9","VIP","2024-08-16",\N,\N,\N,"Tier 1","25-34"
"UIDJS912e6750cfd","Premium","2024-03-26",\N,\N,\N,"Tier 1","25-34"
"UIDJS9131a596fbe","VIP","2024-11-26",\N,\N,\N,"Tier 1","25-34"
"UIDJS9131e87b5ec","VIP","2024-02-04","2024-07-04","Free",\N,"Tier 2","35-44"
"UIDJS91337b3f45c","VIP","2024-03-21",\N,\N,\N,"Tier 1","18-24"
"UIDJS9133892319f","VIP","2024-05-22","2024-07-22","Free",\N,"Tier 1","35-44"
"UIDJS913bdf2e5f7","Free","2024-06-11",\N,\N,\N,"Tier 1","35-44"
"UIDJS913bf1d8fb7","Free","2024-08-12",\N,\N,\N,"Tier 2","18-24"
"UIDJS913d7817670","Premium","2024-06-02",\N,\N,\N,"Tier 1","25-34"
"UIDJS913f504ab1d","Free","2024-02-16",\N,\N,\N,"Tier 2","45+"
"UIDJS914223f489d","VIP","2024-02-15",\N,\N,"2024-06-04","Tier 3","18-24"
"UIDJS9143ab68930","VIP","2024-10-20",\N,\N,\N,"Tier 1","45+"
"UIDJS9143f4c87c2","Premium","2024-01-22",\N,\N,\N,"Tier 1","25-34"
"UIDJS9144ed5c493","Premium","2024-04-27",\N,\N,\N,"Tier 1","35-44"
"UIDJS9145561369e","Premium","2024-08-22",\N,\N,"2024-10-10","Tier 1","25-34"
"UIDJS9147898eb4f","Free","2024-04-12",\N,\N,"2024-05-21","Tier 3","35-44"
"UIDJS91491ee206c","Premium","2024-08-04",\N,\N,\N,"Tier 1","25-34"
"UIDJS9149319cf24","Premium","2024-01-16",\N,\N,\N,"Tier 1","35-44"
"UIDJS914e8608962","VIP","2024-03-12",\N,\N,\N,"Tier 1","45+"
"UIDJS9150cfaab10","Free","2024-06-30",\N,\N,\N,"Tier 3","35-44"
"UIDJS915127e76f4","VIP","2024-07-20","2024-10-20","Premium",\N,"Tier 1","25-34"
"UIDJS9151d4b9247","VIP","2024-03-08",\N,\N,\N,"Tier 1","35-44"
"UIDJS9153ecc2d6e","Premium","2024-09-16",\N,\N,\N,"Tier 1","25-34"
"UIDJS91560bd6047","Premium","2024-09-25",\N,\N,\N,"Tier 1","18-24"
"UIDJS915940c25a6","VIP","2024-03-30",\N,\N,\N,"Tier 1","18-24"
"UIDJS9159cf96a89","Premium","2024-06-30",\N,\N,\N,"Tier 1","25-34"
"UIDJS915b619fce1","VIP","2024-11-09",\N,\N,\N,"Tier 1","35-44"
"UIDJS915d482a90e","Free","2024-04-01",\N,\N,"2024-10-18","Tier 1","45+"
"UIDJS915dfca85e4","Free","2024-03-20",\N,\N,\N,"Tier 3","18-24"
"UIDJS915e62e758d","VIP","2024-10-13","2024-12-13","Free",\N,"Tier 1","35-44"
"UIDJS915e774cb27","Premium","2024-07-30",\N,\N,\N,"Tier 1","25-34"
"UIDJS915ec6516c9","Free","2024-05-27",\N,\N,"2024-07-31","Tier 2","35-44"
"UIDJS915fbc02607","VIP","2024-08-12",\N,\N,\N,"Tier 2","25-34"
"UIDJS9160561a0c4","Premium","2024-08-09",\N,\N,\N,"Tier 1","25-34"
"UIDJS9167fc5df11","VIP","2024-05-21","2024-07-21","Free",\N,"Tier 2","18-24"
"UIDJS9169a672245","Free","2024-11-29",\N,\N,\N,"Tier 1","35-44"
"UIDJS916d48b31f9","Free","2024-02-22",\N,\N,\N,"Tier 1","18-24"
"UIDJS916df10ca58","Premium","2024-02-12",\N,\N,\N,"Tier 1","35-44"
"UIDJS916f36d1129","Premium","2024-04-28",\N,\N,\N,"Tier 1","35-44"
"UIDJS916f4813b87","VIP","2024-03-06","2024-11-06","Free",\N,"Tier 1","18-24"
"UIDJS91701daa331","VIP","2024-02-17","2024-11-17","Free",\N,"Tier 1","18-24"
"UIDJS9170a242ccc","Free","2024-10-17",\N,\N,\N,"Tier 2","25-34"
"UIDJS9170e37ee91","Premium","2024-07-24",\N,\N,"2024-08-26","Tier 3","25-34"
"UIDJS917223a8e71","VIP","2024-06-22",\N,\N,\N,"Tier 1","35-44"
"UIDJS91732b409f0","Free","2024-03-22",\N,\N,\N,"Tier 3","25-34"
"UIDJS9175415ec40","Premium","2024-10-03",\N,\N,\N,"Tier 2","45+"
"UIDJS9175546e872","VIP","2024-09-13",\N,\N,\N,"Tier 2","35-44"
"UIDJS91756029b51","Premium","2024-05-12",\N,\N,\N,"Tier 1","35-44"
"UIDJS91778eabbf7","Free","2024-11-11",\N,\N,\N,"Tier 1","45+"
"UIDJS9178e632822","VIP","2024-06-20",\N,\N,"2024-07-31","Tier 1","35-44"
"UIDJS917c76e8c38","Free","2024-08-16",\N,\N,\N,"Tier 1","35-44"
"UIDJS917da16ec98","VIP","2024-03-16",\N,\N,\N,"Tier 2","18-24"
"UIDJS917dce1d6fc","Free","2024-02-12","2024-03-12","VIP",\N,"Tier 1","35-44"
"UIDJS917eda8b924","VIP","2024-08-19","2024-10-19","Premium",\N,"Tier 1","35-44"
"UIDJS917f1dc4fa1","Free","2024-06-06",\N,\N,"2024-08-14","Tier 2","35-44"
"UIDJS917f44f21a9","VIP","2024-08-22",\N,\N,\N,"Tier 1","35-44"
"UIDJS9180b4c3ff5","VIP","2024-07-28",\N,\N,"2024-08-27","Tier 1","25-34"
"UIDJS9186e79b58c","Premium","2024-11-12",\N,\N,\N,"Tier 1","45+"
"UIDJS9188345c1fd","Premium","2024-05-06",\N,\N,\N,"Tier 1","25-34"
"UIDJS918945e44f5","Free","2024-04-24",\N,\N,\N,"Tier 2","18-24"
"UIDJS9189b1526b0","VIP","2024-01-30","2024-02-29","Premium",\N,"Tier 1","25-34"
"UIDJS9189cb00a62","VIP","2024-03-01","2024-04-01","Premium",\N,"Tier 1","45+"
"UIDJS9189ee022c2","VIP","2024-02-26","2024-04-26","Premium",\N,"Tier 1","25-34"
"UIDJS918a0e3ae71","Premium","2024-04-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS918aa237014","Free","2024-01-01",\N,\N,\N,"Tier 1","45+"
"UIDJS918b2af4d30","Premium","2024-07-15",\N,\N,\N,"Tier 2","25-34"
"UIDJS918feed673c","Premium","2024-05-14","2024-07-14","VIP",\N,"Tier 1","18-24"
"UIDJS9191a549451","VIP","2024-01-08",\N,\N,\N,"Tier 1","18-24"
"UIDJS919270e1090","VIP","2024-06-28","2024-08-28","Premium",\N,"Tier 1","35-44"
"UIDJS9197e48f166","VIP","2024-02-10",\N,\N,\N,"Tier 1","45+"
"UIDJS91986df1685","Premium","2024-03-28",\N,\N,\N,"Tier 2","35-44"
"UIDJS919a2237c97","VIP","2024-10-28","2024-11-28","Premium",\N,"Tier 2","35-44"
"UIDJS919b387480f","VIP","2024-10-21",\N,\N,\N,"Tier 1","25-34"
"UIDJS919f4df7a20","Premium","2024-05-26",\N,\N,"2024-07-12","Tier 2","35-44"
"UIDJS91a20ed0cc3","VIP","2024-05-02",\N,\N,\N,"Tier 2","35-44"
"UIDJS91a376ba2c3","Premium","2024-07-13",\N,\N,\N,"Tier 1","25-34"
"UIDJS91a55640e4e","Free","2024-04-12",\N,\N,"2024-05-29","Tier 2","25-34"
"UIDJS91a87724be3","Premium","2024-06-18",\N,\N,\N,"Tier 1","35-44"
"UIDJS91a8a9d4172","VIP","2024-09-19",\N,\N,\N,"Tier 2","25-34"
"UIDJS91abd25818a","Free","2024-09-26",\N,\N,\N,"Tier 1","35-44"
"UIDJS91ad59b2e45","Premium","2024-08-01",\N,\N,\N,"Tier 1","25-34"
"UIDJS91aeca2c3ca","Premium","2024-09-18",\N,\N,\N,"Tier 1","18-24"
"UIDJS91af5d4faec","VIP","2024-03-12","2024-05-12","Free",\N,"Tier 1","25-34"
"UIDJS91b06276fb8","Free","2024-02-23",\N,\N,"2024-05-28","Tier 2","25-34"
"UIDJS91b2193ad7b","VIP","2024-05-23","2024-07-23","Premium",\N,"Tier 1","35-44"
"UIDJS91b2417ae9c","VIP","2024-07-26",\N,\N,\N,"Tier 2","25-34"
"UIDJS91b69a9b8da","VIP","2024-10-07","2024-11-07","Premium",\N,"Tier 2","45+"
"UIDJS91b7ee1145e","Premium","2024-08-12",\N,\N,\N,"Tier 1","25-34"
"UIDJS91b85cf65e3","VIP","2024-04-05",\N,\N,\N,"Tier 2","35-44"
"UIDJS91b8f83aa6c","Premium","2024-03-02",\N,\N,\N,"Tier 1","35-44"
"UIDJS91bb9026bb4","VIP","2024-06-14",\N,\N,\N,"Tier 2","25-34"
"UIDJS91bd157a52c","Premium","2024-02-23",\N,\N,\N,"Tier 1","35-44"
"UIDJS91bdb561de8","Premium","2024-10-12",\N,\N,\N,"Tier 2","25-34"
"UIDJS91be4af370b","VIP","2024-09-23",\N,\N,\N,"Tier 3","25-34"
"UIDJS91bece6801d","VIP","2024-07-02",\N,\N,\N,"Tier 1","25-34"
"UIDJS91bfa896849","VIP","2024-05-14",\N,\N,\N,"Tier 1","25-34"
"UIDJS91c0e318ac1","Premium","2024-01-13",\N,\N,\N,"Tier 3","35-44"
"UIDJS91c302e9d0b","VIP","2024-08-29",\N,\N,\N,"Tier 1","25-34"
"UIDJS91c3e93f85b","Free","2024-05-26",\N,\N,\N,"Tier 2","35-44"
"UIDJS91c5757d11c","Free","2024-03-08",\N,\N,\N,"Tier 1","35-44"
"UIDJS91c9b9fdbf4","Free","2024-02-01",\N,\N,"2024-08-04","Tier 1","25-34"
"UIDJS91ca3c9c873","VIP","2024-07-10","2024-08-10","Premium",\N,"Tier 2","45+"
"UIDJS91ca46f1be7","VIP","2024-11-08",\N,\N,\N,"Tier 2","25-34"
"UIDJS91ca74e2428","Free","2024-02-29",\N,\N,\N,"Tier 3","25-34"
"UIDJS91cb710d326","Premium","2024-01-22",\N,\N,\N,"Tier 1","18-24"
"UIDJS91cba1bdf77","VIP","2024-04-06","2024-10-06","Premium",\N,"Tier 1","35-44"
"UIDJS91cc2cbf251","VIP","2024-01-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS91ce2fedb1c","Free","2024-07-11",\N,\N,"2024-08-31","Tier 1","25-34"
"UIDJS91ce75e436c","Premium","2024-02-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS91cf76cdb41","VIP","2024-06-28","2024-08-28","Premium",\N,"Tier 2","35-44"
"UIDJS91cf8b17dca","VIP","2024-07-13",\N,\N,\N,"Tier 1","35-44"
"UIDJS91d101dd118","Premium","2024-11-30",\N,\N,\N,"Tier 1","25-34"
"UIDJS91d158bc8c5","Free","2024-01-11","2024-02-11","Premium",\N,"Tier 1","25-34"
"UIDJS91d3ea41fa7","VIP","2024-10-21",\N,\N,\N,"Tier 1","18-24"
"UIDJS91d3fe4edc4","Premium","2024-02-26",\N,\N,\N,"Tier 1","35-44"
"UIDJS91d6f534cc4","Premium","2024-03-07",\N,\N,\N,"Tier 1","35-44"
"UIDJS91dd0968ff1","Premium","2024-04-08",\N,\N,\N,"Tier 1","25-34"
"UIDJS91dde04a94a","Free","2024-07-14",\N,\N,\N,"Tier 3","25-34"
"UIDJS91dfecf4e66","VIP","2024-10-26","2024-11-26","Premium",\N,"Tier 1","35-44"
"UIDJS91e1ede0158","VIP","2024-02-24",\N,\N,"2024-06-22","Tier 3","25-34"
"UIDJS91e272503e9","VIP","2024-11-26",\N,\N,\N,"Tier 2","25-34"
"UIDJS91e2f16699f","Free","2024-04-24",\N,\N,"2024-12-20","Tier 3","25-34"
"UIDJS91e49943306","Premium","2024-05-15",\N,\N,\N,"Tier 2","25-34"
"UIDJS91e844b58d3","VIP","2024-09-16",\N,\N,\N,"Tier 2","18-24"
"UIDJS91ee585d241","Premium","2024-10-11",\N,\N,\N,"Tier 1","25-34"
"UIDJS91f2426511d","VIP","2024-08-23",\N,\N,\N,"Tier 1","25-34"
"UIDJS91f33dd9266","Premium","2024-07-18",\N,\N,\N,"Tier 2","45+"
"UIDJS91fb6c1c940","VIP","2024-10-20",\N,\N,\N,"Tier 1","25-34"
"UIDJS91fd9733937","VIP","2024-04-02",\N,\N,\N,"Tier 1","25-34"
"UIDJS91fdabe42c1","VIP","2024-09-16",\N,\N,\N,"Tier 1","35-44"
"UIDJS91fddea20ce","VIP","2024-09-16",\N,\N,\N,"Tier 1","25-34"
"UIDJS91fe95c0e1f","VIP","2024-03-04",\N,\N,\N,"Tier 1","45+"
"UIDJS91ffa803b03","Free","2024-09-02",\N,\N,"2024-11-18","Tier 3","35-44"
"UIDJS920146ea445","Free","2024-08-18",\N,\N,\N,"Tier 1","35-44"
"UIDJS9201c92d937","VIP","2024-05-15",\N,\N,\N,"Tier 1","25-34"
"UIDJS9202f6533f2","Free","2024-06-03",\N,\N,\N,"Tier 2","45+"
"UIDJS92044b5ee75","VIP","2024-02-26",\N,\N,\N,"Tier 1","45+"
"UIDJS920756f8707","Premium","2024-07-12",\N,\N,\N,"Tier 1","35-44"
"UIDJS920766caeb6","VIP","2024-05-24","2024-07-24","Free",\N,"Tier 1","25-34"
"UIDJS92086039caf","Premium","2024-04-17",\N,\N,\N,"Tier 2","45+"
"UIDJS920877ec9a9","Premium","2024-07-14","2024-08-14","VIP",\N,"Tier 1","18-24"
"UIDJS92092b115a5","VIP","2024-08-13",\N,\N,\N,"Tier 2","25-34"
"UIDJS9209e882d82","Free","2024-05-28",\N,\N,\N,"Tier 1","35-44"
"UIDJS920ae7b10cb","Premium","2024-08-21",\N,\N,\N,"Tier 1","35-44"
"UIDJS920b0c02ad0","VIP","2024-02-01","2024-10-01","Free",\N,"Tier 1","35-44"
"UIDJS920ba15a8ec","Premium","2024-09-24",\N,\N,\N,"Tier 1","25-34"
"UIDJS920ba97e805","Free","2024-09-24","2024-10-24","VIP",\N,"Tier 1","35-44"
"UIDJS920c7cac1cd","Premium","2024-07-09",\N,\N,\N,"Tier 1","35-44"
"UIDJS920ddc2feb0","Premium","2024-04-06",\N,\N,\N,"Tier 1","35-44"
"UIDJS920f36f6bf8","VIP","2024-01-31","2024-03-31","Premium",\N,"Tier 1","25-34"
"UIDJS9210baba503","VIP","2024-01-04",\N,\N,\N,"Tier 2","35-44"
"UIDJS9212f8f978c","Premium","2024-07-17","2024-10-17","VIP",\N,"Tier 1","25-34"
"UIDJS92154f52a22","Premium","2024-07-03",\N,\N,\N,"Tier 2","25-34"
"UIDJS9215debc652","VIP","2024-06-30",\N,\N,\N,"Tier 2","25-34"
"UIDJS92173bf7b28","Premium","2024-11-30",\N,\N,\N,"Tier 1","25-34"
"UIDJS92192570017","Premium","2024-10-27",\N,\N,\N,"Tier 1","25-34"
"UIDJS921b2a5de98","VIP","2024-10-08",\N,\N,\N,"Tier 1","35-44"
"UIDJS921c941ab65","VIP","2024-01-18",\N,\N,"2024-08-06","Tier 1","45+"
"UIDJS92208e0dc24","VIP","2024-05-31","2024-07-31","Premium",\N,"Tier 1","25-34"
"UIDJS92215ac6eee","Premium","2024-09-07",\N,\N,\N,"Tier 1","25-34"
"UIDJS92219a63695","VIP","2024-04-24",\N,\N,\N,"Tier 1","35-44"
"UIDJS9222973041d","VIP","2024-02-10",\N,\N,"2024-08-16","Tier 1","45+"
"UIDJS9223a0526c1","VIP","2024-06-17",\N,\N,\N,"Tier 1","25-34"
"UIDJS922579e8b02","VIP","2024-07-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS922599d00b4","VIP","2024-07-20",\N,\N,\N,"Tier 1","35-44"
"UIDJS9225b8165ea","Premium","2024-02-27",\N,\N,\N,"Tier 1","18-24"
"UIDJS9225df63ce9","Free","2024-08-15",\N,\N,\N,"Tier 1","35-44"
"UIDJS92291b9496a","Premium","2024-02-13",\N,\N,\N,"Tier 1","25-34"
"UIDJS9229b84de1e","VIP","2024-02-12",\N,\N,\N,"Tier 2","25-34"
"UIDJS922a42de9d3","Free","2024-05-10",\N,\N,\N,"Tier 1","18-24"
"UIDJS922cfa79d1b","Premium","2024-11-11",\N,\N,\N,"Tier 1","35-44"
"UIDJS922d338bc66","Premium","2024-04-19",\N,\N,"2024-06-16","Tier 2","45+"
"UIDJS922da136b6d","VIP","2024-09-07","2024-11-07","Free",\N,"Tier 1","18-24"
"UIDJS9230ee6326b","VIP","2024-03-10",\N,\N,\N,"Tier 1","25-34"
"UIDJS9231103e45b","Free","2024-11-19",\N,\N,\N,"Tier 1","35-44"
"UIDJS9233f30ac8d","Premium","2024-11-27",\N,\N,\N,"Tier 1","25-34"
"UIDJS9234fb788cc","VIP","2024-11-26",\N,\N,\N,"Tier 2","25-34"
"UIDJS92378f1b856","Premium","2024-04-06","2024-11-06","VIP",\N,"Tier 2","35-44"
"UIDJS9238b96f7fa","VIP","2024-05-12",\N,\N,\N,"Tier 2","25-34"
"UIDJS923b222cf76","Premium","2024-02-13",\N,\N,\N,"Tier 3","25-34"
"UIDJS923ca34d0d6","Premium","2024-06-22",\N,\N,"2024-07-24","Tier 2","25-34"
"UIDJS923e54eaf02","Premium","2024-05-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS9247713c5cf","VIP","2024-02-01",\N,\N,"2024-04-28","Tier 3","35-44"
"UIDJS924974ef18e","Free","2024-06-04","2024-08-04","Premium",\N,"Tier 1","35-44"
"UIDJS924999b3f80","Premium","2024-02-23",\N,\N,\N,"Tier 1","25-34"
"UIDJS924a1c54578","VIP","2024-11-08",\N,\N,\N,"Tier 1","25-34"
"UIDJS924a4d1fcd4","Free","2024-07-20",\N,\N,\N,"Tier 2","25-34"
"UIDJS924b86ee4e0","VIP","2024-03-16",\N,\N,\N,"Tier 1","25-34"
"UIDJS924c0254ff6","VIP","2024-05-14","2024-06-14","Premium",\N,"Tier 2","25-34"
"UIDJS924e5910d36","VIP","2024-05-16",\N,\N,\N,"Tier 2","25-34"
"UIDJS925172ac2b8","Free","2024-01-26","2024-04-26","Premium",\N,"Tier 1","18-24"
"UIDJS92524660c20","Premium","2024-06-11",\N,\N,\N,"Tier 1","25-34"
"UIDJS92532f578d3","VIP","2024-02-25",\N,\N,\N,"Tier 1","25-34"
"UIDJS9254126f889","VIP","2024-02-13","2024-08-13","Premium",\N,"Tier 2","35-44"
"UIDJS925483a3542","VIP","2024-05-31","2024-10-31","Free",\N,"Tier 1","25-34"
"UIDJS9259825e106","VIP","2024-11-26",\N,\N,\N,"Tier 2","45+"
"UIDJS925e0b67b63","VIP","2024-09-05",\N,\N,\N,"Tier 1","25-34"
"UIDJS925e6e6d630","Free","2024-11-17",\N,\N,\N,"Tier 1","25-34"
"UIDJS925f0cacb9f","Premium","2024-08-22",\N,\N,\N,"Tier 1","18-24"
"UIDJS925f4106367","VIP","2024-07-07",\N,\N,\N,"Tier 3","35-44"
"UIDJS9260df3383c","VIP","2024-06-03","2024-08-03","Free",\N,"Tier 2","35-44"
"UIDJS92617616999","Free","2024-10-10",\N,\N,\N,"Tier 2","25-34"
"UIDJS9267327dc57","VIP","2024-06-24",\N,\N,\N,"Tier 2","35-44"
"UIDJS9267d931925","VIP","2024-02-07",\N,\N,\N,"Tier 1","35-44"
"UIDJS9267e29fb5e","VIP","2024-10-25",\N,\N,"2024-11-17","Tier 1","35-44"
"UIDJS926873c1be2","VIP","2024-03-27",\N,\N,\N,"Tier 1","35-44"
"UIDJS926914822fd","Free","2024-08-26",\N,\N,\N,"Tier 2","25-34"
"UIDJS926a10dc375","VIP","2024-05-25",\N,\N,"2024-07-16","Tier 3","25-34"
"UIDJS926a901cf84","VIP","2024-03-28",\N,\N,\N,"Tier 2","35-44"
"UIDJS92705878d49","Premium","2024-03-04",\N,\N,"2024-05-01","Tier 1","45+"
"UIDJS92706303d09","Free","2024-08-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS9273e36680b","Premium","2024-01-16",\N,\N,"2024-08-15","Tier 1","35-44"
"UIDJS9274eaadd9d","Premium","2024-02-04",\N,\N,\N,"Tier 1","25-34"
"UIDJS92752e3f010","VIP","2024-05-27",\N,\N,\N,"Tier 1","35-44"
"UIDJS927829ac70a","VIP","2024-03-03",\N,\N,\N,"Tier 1","25-34"
"UIDJS92787a643e5","VIP","2024-07-26","2024-09-26","Free",\N,"Tier 3","25-34"
"UIDJS927993bbeb2","Premium","2024-02-27",\N,\N,\N,"Tier 1","35-44"
"UIDJS927ef918263","VIP","2024-11-24",\N,\N,\N,"Tier 2","18-24"
"UIDJS9280972b0dc","VIP","2024-02-18",\N,\N,"2024-10-18","Tier 1","25-34"
"UIDJS92809832b6c","Premium","2024-11-03",\N,\N,\N,"Tier 1","25-34"
"UIDJS92818b95869","Premium","2024-06-22",\N,\N,"2024-10-28","Tier 2","35-44"
"UIDJS9281c18ae34","VIP","2024-11-25",\N,\N,\N,"Tier 1","25-34"
"UIDJS9283bc0ca32","Premium","2024-05-16",\N,\N,\N,"Tier 1","18-24"
"UIDJS92844a657ca","Free","2024-03-06",\N,\N,\N,"Tier 2","25-34"
"UIDJS9286c4f3d07","Premium","2024-02-18",\N,\N,\N,"Tier 1","35-44"
"UIDJS9286e2317e7","VIP","2024-05-31",\N,\N,\N,"Tier 2","18-24"
"UIDJS92872830db9","Free","2024-10-28",\N,\N,\N,"Tier 1","35-44"
"UIDJS9287a0bc570","Premium","2024-06-14",\N,\N,\N,"Tier 1","25-34"
"UIDJS9287a50dad1","VIP","2024-10-15",\N,\N,\N,"Tier 2","18-24"
"UIDJS9288a28108d","Premium","2024-11-08",\N,\N,\N,"Tier 1","25-34"
"UIDJS9289a11ac23","Premium","2024-05-03",\N,\N,\N,"Tier 1","25-34"
"UIDJS9289bccead3","Free","2024-04-17",\N,\N,\N,"Tier 3","25-34"
"UIDJS928a6267e7c","VIP","2024-01-22",\N,\N,\N,"Tier 1","25-34"
"UIDJS928b4631a51","VIP","2024-06-06","2024-12-06","Premium",\N,"Tier 1","35-44"
"UIDJS928b75d08a5","Premium","2024-09-21",\N,\N,\N,"Tier 1","25-34"
"UIDJS928d5a85575","Premium","2024-07-01",\N,\N,\N,"Tier 1","18-24"
"UIDJS928fbd92b75","VIP","2024-04-11","2024-09-11","Premium",\N,"Tier 3","35-44"
"UIDJS928fcfe9076","VIP","2024-09-04",\N,\N,\N,"Tier 1","25-34"
"UIDJS929232b10a7","Free","2024-10-17",\N,\N,\N,"Tier 1","35-44"
"UIDJS929265e0f8b","Premium","2024-11-21",\N,\N,\N,"Tier 2","45+"
"UIDJS9292fb6cea7","Free","2024-11-24",\N,\N,\N,"Tier 3","35-44"
"UIDJS92932b4f6d1","Premium","2024-03-28",\N,\N,\N,"Tier 3","25-34"
"UIDJS9294b1f7573","VIP","2024-04-13",\N,\N,\N,"Tier 1","25-34"
"UIDJS929ac9ef8ee","VIP","2024-08-30",\N,\N,\N,"Tier 3","18-24"
"UIDJS929c39668ca","VIP","2024-09-30",\N,\N,\N,"Tier 3","25-34"
"UIDJS92a00bec304","Premium","2024-01-22",\N,\N,\N,"Tier 1","18-24"
"UIDJS92a4ec7e468","Free","2024-06-21",\N,\N,\N,"Tier 3","18-24"
"UIDJS92a7b866001","Premium","2024-04-12",\N,\N,\N,"Tier 1","25-34"
"UIDJS92ad028fe2b","Premium","2024-02-22",\N,\N,\N,"Tier 1","35-44"
"UIDJS92ae37c8133","VIP","2024-09-28",\N,\N,\N,"Tier 3","25-34"
"UIDJS92aede87445","VIP","2024-08-27",\N,\N,\N,"Tier 1","25-34"
"UIDJS92b7d8656cd","Premium","2024-08-25",\N,\N,\N,"Tier 3","45+"
"UIDJS92b89eb49a9","Free","2024-01-14",\N,\N,\N,"Tier 3","25-34"
"UIDJS92b969273dc","Free","2024-09-10",\N,\N,"2024-11-04","Tier 2","35-44"
"UIDJS92bc1e35867","Premium","2024-04-18",\N,\N,\N,"Tier 1","18-24"
"UIDJS92bc54fed7a","VIP","2024-10-09",\N,\N,\N,"Tier 3","25-34"
"UIDJS92bde50c44f","VIP","2024-11-29","2024-12-29","Premium",\N,"Tier 1","35-44"
"UIDJS92be8b70095","VIP","2024-08-23","2024-12-23","Free",\N,"Tier 1","25-34"
"UIDJS92bf87e5636","Free","2024-06-27",\N,\N,\N,"Tier 2","35-44"
"UIDJS92c173a5c6d","VIP","2024-03-10",\N,\N,\N,"Tier 1","35-44"
"UIDJS92c26d951f1","Premium","2024-07-06",\N,\N,\N,"Tier 1","25-34"
"UIDJS92c50b1ebdf","Free","2024-04-14",\N,\N,\N,"Tier 1","35-44"
"UIDJS92c775ee46b","VIP","2024-09-29","2024-10-29","Premium",\N,"Tier 1","35-44"
"UIDJS92c81684202","Free","2024-07-10",\N,\N,\N,"Tier 2","35-44"
"UIDJS92c8749d2d2","VIP","2024-06-12",\N,\N,\N,"Tier 1","25-34"
"UIDJS92ca6660352","Free","2024-02-17",\N,\N,"2024-05-18","Tier 3","25-34"
"UIDJS92cb95f39f1","VIP","2024-05-28",\N,\N,\N,"Tier 2","45+"
"UIDJS92ce15a5518","VIP","2024-10-31","2024-12-31","Free",\N,"Tier 2","45+"
"UIDJS92ce409ab94","VIP","2024-01-21",\N,\N,\N,"Tier 1","25-34"
"UIDJS92cf1ebac0c","VIP","2024-08-22","2024-09-22","Premium",\N,"Tier 3","35-44"
"UIDJS92d1966cba8","VIP","2024-05-06",\N,\N,\N,"Tier 3","35-44"
"UIDJS92d1f7d9c18","VIP","2024-09-13",\N,\N,\N,"Tier 1","35-44"
"UIDJS92d20203b22","VIP","2024-02-08","2024-03-08","Premium",\N,"Tier 1","35-44"
"UIDJS92d28cf0b1e","Premium","2024-10-05",\N,\N,\N,"Tier 1","45+"
"UIDJS92d5d6a9f2a","Free","2024-01-19",\N,\N,"2024-07-25","Tier 3","18-24"
"UIDJS92d6260f77c","VIP","2024-11-26",\N,\N,\N,"Tier 1","25-34"
"UIDJS92d86cb6ba8","Premium","2024-04-18",\N,\N,\N,"Tier 1","45+"
"UIDJS92dac8f938c","Premium","2024-08-03",\N,\N,\N,"Tier 1","35-44"
"UIDJS92db05e4fb0","Free","2024-11-26",\N,\N,\N,"Tier 1","45+"
"UIDJS92dd710633b","VIP","2024-07-26",\N,\N,\N,"Tier 3","18-24"
"UIDJS92de0c7e77c","Premium","2024-09-10",\N,\N,\N,"Tier 3","25-34"
"UIDJS92df11c3937","VIP","2024-01-07",\N,\N,\N,"Tier 2","18-24"
"UIDJS92e170123a2","Free","2024-03-07",\N,\N,"2024-07-07","Tier 3","25-34"
"UIDJS92e3a0bf608","Premium","2024-03-08",\N,\N,\N,"Tier 1","25-34"
"UIDJS92e53572890","VIP","2024-09-28",\N,\N,\N,"Tier 1","35-44"
"UIDJS92e73e95e0c","Premium","2024-06-10",\N,\N,"2024-11-08","Tier 1","25-34"
"UIDJS92e76a4f76d","Free","2024-04-18",\N,\N,"2024-06-14","Tier 2","25-34"
"UIDJS92e91a9e143","Premium","2024-07-25","2024-11-25","VIP",\N,"Tier 1","25-34"
"UIDJS92ea8565830","Free","2024-05-19",\N,\N,\N,"Tier 2","25-34"
"UIDJS92ea8882715","VIP","2024-09-07",\N,\N,\N,"Tier 2","35-44"
